I ordered batteries a month ago. I got the impression that the batteries were in stock in Denmark and expected them the next day. It took a month before I got them. The home page is totally unreliable.,3,M,1,denmark,nothing,0,next impression totally took stock page ordered ago month expected
Easy and effective for searching.,3,F,5,denmark,easy effective,3,easy effective searching
They had just received a lot of packages and mine was included but they shop at Tarup center Odense would not give my package because they did not know exactly where it was.  I explained I could not easily come back to the shop that day because my car would be in use. Still no help.  Very inconsiderate.  Not happy with service and will not use it again.,3,M,2,denmark,no help happy,4,shop state package received sense service mine son wider tar
"During the last couple of years, I've been trading a lot of different items online, and generally I've had a satisfying experience with most of the delivery companies out there.",2,M,1,denmark,nothing,0,last item trading satisfying online lot company delivery experience couple
Its not consulting but insulting in a fun and inspiring way - and your life will never be the same again.,3,F,5,denmark,insulting fun inspiring,5,consulting fun inspiring insulting life never way
"The service can be worked upon and improved. Delivery times and dates should be mentioned correctly. I think that the website only handles ind Danish and we need to translate to English with the browser, this may make reading and understanding some terms difficult and lead to confusion. I got confused between in stock and remote stock. When i placed the order it was in stock and later it got delayed for a week as the stock in remote location. I think having an English version also of the site would be a great benefit. The product was packed properly and was received in good condition. Overall, happy with the transaction...!!!",2,M,4,denmark,improved difficult confused delayed great benefit good happy,9,reading product service remote received stock properly overall packed term
I had ordered a car-radio on Pixmania. Within 4 weeks the screen broke and then the hassle started.,2,M,1,denmark,broke,-1,romania radio week started six screen 4 car ordered broke
"peacefull warrior is one the best films i have watched, very inspiring",3,F,5,denmark,peaceful best inspiring,8,best film inspiring one peaceful warrior watched
Fin service.,3,M,5,denmark,nothing,0,fin service
Super service.,2,F,5,denmark,super,3,service super
"I ordered 7-8 different things from the firm, received very quickly an orderconfirmation, and the next day I got a mail telleing me that one of the things had beeb´n changed, but to a better one, and the parcel was delivere´d as promised. I paid the money the day after I got my parcel. So I'm happy",3,F,5,denmark,better promised happy,6,parcel quickly one order ordered paid money promised thing station
"Everything was as promised, thank you. Your personal is very kind and helpful. The respond is very quick.",3,M,5,denmark,promised thank kind helpful,7,everything helpful kind personal promised quick respond thank
gos service,3,F,4,denmark,nothing,0,go service
The company has a very slow customer service.,3,M,2,denmark,nothing,0,company customer service slow
Super service.,2,M,4,denmark,super,3,service super
very nice  products  fast deliver end  very god prices i am total recommended!,2,F,5,denmark,nice god recommended,6,deliver end fast god nice price product recommended total
"I am an international student and so far, Bilka has been the only store where I could find everything I needed. The prices are really accessible, even for students, and the quality is great. I am very pleased with the fact that all employees know English and are very friendly; the product range is fantastic, in comparison with other stores, so much that if you don't come here with a shopping list, you will end up buying a lot more.",2,F,4,denmark,great pleased friendly fantastic,12,pleased product know list lot much needed international price really
"Google doesn't fail, people fail.",3,F,5,denmark,fail fail,-4,fail goole people
"This is the second time I buy aluminium-rims including tires from www.billigalu.dk. Just like the first time, ""billigalu.dk"" delivers",3,M,5,denmark,like,2,like including tire time second rim riga aluminium delivers buy
"If I can choose free shipping, I'll do it. I live in Denmark, so I should recieve it within 5-7 days.",1,F,4,denmark,free,1,5 7 choose day denmark die free live rec shipping
"Hi, the service is on time. When I recieved the e-mail stating that the product I bought has been shipped and will receive it within the next 1-3 days and hope I woun't get disappointed if I receive it as early as the next day. And the next day the package was delivered in good condition. THank you so much, in time for the Holidays... :)",2,F,5,denmark,hope disappointed good thank,5,run service next package product rec receive moved thank time
"I had order 4 tyres from yur website and I was very surprised to get them after 2 day, knowing that they should come from Germany. Thank you very much, I am very satisfied with my purchase.",2,M,5,denmark,thank satisfied,4,purchase much webster tyre thank surprised satisfied 2 order germany
Because it's Google! Keep doing what you do.,2,M,5,denmark,nothing,0,goole keep
"Perfect, very short time of delivery. Very high standard of the close. Nice prices.",3,F,5,denmark,perfect nice,6,close delivery high nice perfect price short standard time
